CompId,cid
15129,12716
15130,34162
15130,21756
15131,23998
15132,27839
15133,8144
15134,22947
15134,27690
15134,9772
15134,22891
15134,3953
15134,27017
15134,17265
15134,20768
15134,34446
15134,10042
15134,10417
15135,21859
15135,16848
15135,33707
15135,8997
15136,31885
15136,12915
15136,13269
15136,5801
15136,2410
15136,12792
15136,28249
15136,32413
15136,9765
15136,9656
15136,28697
15136,11176
15136,28031
15136,29092
15137,11467
15137,4567
15137,31787
15137,22143
15137,26902
15137,34706
15137,35479
15137,25941
15137,9767
15137,880
15137,16718
15137,11594
15137,21385
15137,349
15137,29191
15137,22969
15137,15510
15138,6275
15139,1983
15139,12801
15139,6923
15139,23405
15139,23117
15139,19702
15139,28864
15139,8429
15139,1733
15140,27839
15141,2725
15142,5444
15142,13550
15142,15165
15142,24640
15142,27166
15142,17708
15143,8462
15144,15392
15144,25950
15144,17845
15144,25352
15144,35090
15144,13723
15144,18570
15144,25071
15144,2428
15144,21144
15144,26693
15144,20209
15144,14166
15144,12526
15144,21487
15144,14315
15145,13786
15145,15467
15145,18210
15146,726
15146,30505
15146,29147
15146,6099
15147,19297
15148,14962
15149,9049
15149,11276
15149,4781
15150,9263
15150,8144
15150,27690
15151,30025
15151,541
15151,2984
15151,4899
15152,27512
15152,8545
15152,3980
15152,15840
15153,18029
15153,2410
15153,35081
15154,30025
15155,1733
15155,1983
15155,25931
15155,17219
15155,26621
15155,902
15156,35166
15156,12526
15156,28458
15157,1251
15157,7330
15158,29558
15159,7074
15160,26434
15160,30612
15161,35926
15162,6175
15163,29627
15163,27837
15163,8495
15163,22891
15163,12347
15163,24181
15163,6046
15163,20240
15163,32416
15163,28864
15164,23117
15164,27297
15165,26247
15165,4398
15165,31369
15166,35077
15167,12401
15167,7655
15167,1717
15167,33893
15167,2770
15167,35153
15167,15589
15167,9055
15168,17734
15168,4330
15168,25237
15168,11025
15169,30025
15169,4364
15169,1251
15169,17265
15170,30025
15170,17021
15171,10113
15171,885
15171,11756
15171,4763
15171,9369
15171,6052
15171,15614
15172,31633
15172,27763
15173,28781
15173,20025
15173,35683
15173,1251
15173,31105
15173,12496
15173,34250
15173,21938
15173,25044
15174,3026
15174,5258
15174,10336
15174,18393
15175,24202
15175,7683
15175,35278
15175,22883
15176,30505
15177,14574
15178,19941
15178,5412
15178,34708
15178,16216
15179,29826
15179,24048
15179,19586
15180,27690
15180,24634
15180,35926
15180,3259
15180,20048
15180,22
15180,7330
15180,3476
15180,1251
15180,26890
15181,23778
15181,11583
15181,9417
15181,27763
15182,10747
15182,30505
15182,10614
15183,17923
15183,24187
15183,35786
15184,12922
15184,10211
15184,9474
15185,31109
15185,27930
15185,35582
15185,23828
15185,12326
15185,26342
15185,24455
15186,27830
15186,16304
15187,34372
15187,25227
15188,2410
15188,7330
15188,30505
15188,20775
15188,35077
15189,27017
15189,8792
15190,16953
15191,27017
15192,30596
15192,17967
15193,28834
15193,19780
15193,9263
15194,35926
15194,9263
15195,35926
15195,31690
15195,27228
15195,16075
15195,31369
15195,29878
15196,35652
15197,7210
15197,17967
15197,21344
15197,19498
15197,23828
15197,5478
15197,23988
15198,9703
15198,26342
15198,18166
15198,25931
15198,29463
15198,21344
15198,20031
15198,20865
15198,34260
15199,20078
15199,23377
15199,29948
15200,7344
15200,5297
15200,2928
15200,10252
15200,1319
15201,8110
15202,23828
15203,9656
15203,18187
15203,12253
15203,4248
15203,7990
15203,32673
15204,14526
15204,15029
15205,10747
15205,30505
15206,3800
15206,21243
15206,19618
15207,6092
15207,35514
15207,26935
15207,22744
15207,34804
15207,582
15207,10799
15207,9582
15208,29197
15209,35077
15209,20550
15209,4422
15209,2179
15209,1251
15210,13485
15210,7170
15211,5186
15212,1251
15213,22399
15213,5478
15213,7594
15213,17967
15213,21021
15214,7990
15214,1460
15214,9553
15214,31369
15215,9263
15215,23117
15215,27837
15215,35926
15216,35652
15217,28968
15217,18260
15217,8702
15217,23405
15217,30596
15218,19313
15219,17085
15219,31594
15219,13086
15219,7330
15219,1251
15220,33642
15220,32571
15220,14941
15220,855
15220,8295
15220,23516
15220,15309
15220,23117
15220,6447
15220,12801
15220,30877
15220,1733
15221,459
15222,4724
15222,13786
15222,272
15222,23457
15222,26693
15223,4936
15224,19911
15225,15735
15225,23136
15225,10682
15226,10747
15226,6175
15227,11534
15227,17174
15227,18237
15227,16019
15227,12286
15227,5654
15227,13786
15227,26221
15227,17899
15228,30505
15228,27837
15228,33805
15229,33186
15229,15319
15229,26644
15229,22472
15229,22878
15229,7418
15229,30308
15229,22167
15229,3574
15230,35938
15230,16386
15230,941
15231,35926
15231,33944
15231,7330
15231,3476
15232,21686
15232,17265
15232,18427
15232,7209
15232,3654
15232,29092
15232,31369
15232,7470
15232,1983
15233,30469
15233,5378
15233,21389
15233,14442
15234,18086
15234,29972
15234,18237
15234,26693
15234,3477
15234,16803
15235,392
15235,32310
15236,536
15236,22850
15236,4379
15236,8231
15236,31183
15236,21199
15236,20931
15236,31763
15236,26222
15236,10860
15236,30427
15236,7796
15236,13907
15237,19713
15237,29846
15238,5275
15238,9263
15238,35926
15238,26890
15239,26480
15239,35932
15239,18210
15239,34708
15239,1777
15239,18086
15239,30431
15239,1833
15239,6028
15239,22891
15239,35926
15239,29689
15239,29147
15239,33893
15239,12401
15239,27690
15239,35036
15239,20763
15240,9329
15241,22363
15241,30145
15241,1392
15241,28468
15242,1460
15243,20409
15244,35077
15245,30431
15245,18029
15245,30505
15246,31404
15246,22473
15246,10381
15246,33309
15246,6391
15246,27228
15246,20209
15246,31369
15246,1251
15247,10747
15247,6175
15247,35652
15248,31329
15248,28190
15248,24353
15248,570
15248,11730
15249,6684
15249,9222
15249,13165
15249,35959
15250,19573
15250,28302
15251,27837
15251,35926
15251,2484
15251,23405
15251,12801
15251,1733
15251,26890
15251,23117
15251,4792
15251,28864
15251,6447
15251,17243
15251,17265
15251,28385
15251,8144
15251,14941
15251,27237
15251,32293
15251,21478
15251,27690
15251,20768
15251,30212
15252,16514
15252,12040
15252,16216
15252,27252
15252,14225
15252,6393
15253,27837
15253,8717
15253,9263
15253,13971
15253,3654
15253,4232
15253,10780
15253,29652
15253,13327
15253,10435
15253,35508
15253,22624
15253,20400
15253,23580
15253,4137
15253,29884
15253,15214
15254,7210
15255,16552
15255,6396
15256,21478
15256,12801
15256,23405
15256,14941
15256,7210
15256,23117
15257,17340
15258,23998
15258,20387
15258,20113
15258,29315
15258,35926
15258,7145
15258,26890
15258,5163
15259,13409
15259,27016
15259,33898
15259,27021
15259,9736
15259,3943
15259,11872
15259,7688
15260,5358
15260,30112
15260,10509
15260,6812
15260,16016
15261,10419
15261,20026
15261,25048
15261,784
15261,24044
15261,1152
15261,14636
15261,3476
15261,6891
15261,29627
15261,35926
15261,17690
15261,18522
15262,3093
15263,3227
15263,32056
15263,23828
15264,35926
15264,14941
15264,7990
15264,11782
15265,1721
15265,19911
15265,1251
15265,31369
15265,30050
15266,6812
15267,22473
15268,23117
15268,35926
15268,26890
15268,7601
15268,27837
15268,278
15269,4500
15269,8144
15269,28834
15270,17243
15270,32293
15271,3026
15272,33640
15273,30025
15274,28803
15274,16293
15275,33558
15275,11692
15275,10381
15276,11686
15276,28864
15276,21478
15276,3953
15276,32212
15276,31300
15276,12013
15277,35077
15278,14941
15278,35036
15278,8569
15278,28864
15278,5646
15278,12801
15278,21478
15278,23405
15279,7210
15280,9772
15280,27017
15280,28864
15280,23405
15280,8569
15280,17265
15280,14941
15280,7655
15280,22891
15280,3605
15280,6812
15280,34446
15280,28188
15280,29752
15281,23828
15281,23988
15282,28775
15282,21581
15282,12347
15283,32720
15284,3862
15284,27150
15284,1311
15284,28899
15284,557
15284,12676
15284,13722
15284,18570
15284,9902
15284,16125
15284,33083
15284,11427
15284,20226
15284,13406
15284,1505
15285,10262
15285,21576
15285,17296
15285,14507
15286,30844
15286,35077
15286,20340
15286,34053
15286,14658
15286,770
15286,31554
15286,35444
15287,26399
15288,12662
15288,5243
15288,6923
15288,24207
15288,29315
15288,30505
15288,6812
15288,23249
15288,28834
15288,17928
15288,31235
15288,12347
15288,19780
15288,26890
15288,32708
15288,27690
15288,459
15288,16943
15288,5407
15288,15335
15288,35706
15288,30181
15289,6351
15289,14401
15289,28618
15289,16443
15289,29704
15289,18656
15289,31939
15290,31441
15290,8129
15290,14441
15290,13551
15290,8419
15290,9712
15290,16072
15291,16189
15291,2090
15291,9348
15291,15257
15291,2268
15292,28991
15292,4792
15293,22934
15293,19780
15293,28834
15293,17265
15293,29315
15293,34446
15293,27690
15293,33608
15293,6812
15293,12227
15293,3605
15293,4140
15293,28469
15294,32769
15295,7347
15295,19276
15295,466
15295,1454
15295,13349
15296,16929
15296,14798
15297,23117
15297,21478
15297,28864
15297,12801
15297,6923
15297,3953
15297,28385
15297,7330
15297,21183
15297,2484
15297,11686
15297,14941
15297,22891
15297,1359
15297,30212
15298,35077
15299,18223
15299,19982
15299,5013
15299,5395
15299,16380
15299,6154
15299,21949
15299,34555
15299,33834
15299,20635
15299,28477
15299,7468
15299,33512
15299,19211
15299,23563
15300,12768
15300,7210
15300,28385
15300,17265
15300,12801
15300,1733
15300,21478
15300,12954
15300,8144
15300,23117
15301,32293
15301,21478
15301,33674
15301,11707
15302,12347
15303,32783
15303,8702
15304,12326
15304,23828
15304,27930
15304,35582
15304,33915
15304,24455
15304,26342
15305,10142
15305,30434
15306,22120
15306,22925
15307,23117
15308,16216
15308,14941
15308,1717
15308,18086
15308,34708
15308,4792
15308,27017
15308,33893
15308,19735
15308,23117
15308,12401
15308,32293
15308,15139
15308,33502
15308,23405
15308,1359
15309,6175
15310,19230
15310,27151
15310,1092
15310,601
15311,3392
15311,6074
15311,4137
15311,7185
15311,2306
15311,24185
15311,8388
15311,8904
15312,21461
15312,10376
15312,23457
15312,18750
15312,33655
15312,6175
15313,29466
15313,1751
15313,1939
15313,29592
15314,31325
15315,24536
15316,10094
15317,35582
15317,27550
15317,17708
15317,8702
15317,6355
15318,18439
15319,1175
15320,31325
15321,23828
15321,27052
15322,26376
15323,14941
15324,20571
15324,30045
15324,28226
15324,29333
15325,21917
15325,1733
15325,11183
15325,3466
15325,17644
15325,2379
15325,23557
15325,17265
15325,30493
15326,20609
15326,24625
15326,3476
15326,26890
15326,20398
15326,465
15326,6424
15326,20647
15326,10258
15326,14876
15326,34282
15327,35926
15327,26890
15327,26587
15328,25458
15329,21478
15329,7210
15329,27128
15329,7655
15329,12347
15329,23117
15330,27196
15330,28458
15330,30481
15330,9934
15330,22362
15331,1460
15331,1088
15331,22655
15331,34562
15331,4362
15332,17967
15333,8878
15334,7655
15334,31838
15334,19498
15334,20113
15334,25646
15334,19361
15334,18532
15334,5335
15334,4362
15335,25625
15335,35261
15335,31646
15335,10582
15336,26890
15336,27837
15336,459
15336,21478
15336,12347
15336,7210
15336,31235
15337,16482
15337,8144
15338,14941
15338,23117
15338,12801
15338,4364
15338,17265
15338,4792
15339,27767
15340,7210
15341,1288
15342,12801
15342,15342
15343,32011
15343,22914
15343,11284
15343,19940
15343,7181
15344,14941
15344,26294
15344,1634
15344,2095
15345,15710
15346,1329
15346,32997
15347,7655
15347,6923
15347,17311
15347,9263
15347,6812
15347,23998
15347,4500
15347,5407
15347,8144
15347,27690
15347,12801
15348,28996
15348,25858
15349,24176
15349,10365
15349,28328
15349,6076
15349,26104
15349,5963
15349,9484
15350,12801
15350,14941
15351,27734
15351,24046
15351,27227
15352,3297
15352,15664
15352,22426
15353,30431
15353,7880
15353,1938
15353,30505
15353,5242
15353,23998
15353,6424
15354,3561
15354,2754
15354,31366
15354,5158
15354,7857
15354,35213
15354,469
15354,19440
15354,9731
15354,32895
15354,9198
15354,24683
15354,408
15354,20530
15354,29855
15355,20633
15356,28249
15356,21592
15356,4025
15356,26885
15356,4129
15357,9028
15357,11638
15357,8841
15357,25146
15357,5098
15357,30984
15357,5071
15357,25616
15357,5669
15357,19356
15357,34927
15357,22787
15358,33515
15359,21340
15359,20998
15359,9528
15360,34891
15360,23478
15360,13585
15361,31369
15362,27837
15362,31485
15363,22891
15363,2341
15363,1733
15363,23117
15364,21816
15364,3447
15364,6990
15364,22571
15364,7394
15364,2410
15365,27069
15365,4720
15365,26986
15365,18593
15365,19532
15365,26873
15365,9263
15365,7601
15365,26274
15366,4792
15366,21489
15366,30877
15367,18795
15367,17961
15367,15597
15368,19361
15368,1251
15368,35926
15369,1346
15370,27706
15370,7210
15370,27837
15370,23117
15371,25817
15372,3842
15372,1496
15372,33899
15372,278
15372,16407
15372,6173
15372,24332
15372,27839
15372,16380
15372,13786
15372,2268
15372,2410
15372,29147
15373,20769
15373,24674
15373,17965
15373,15255
15373,17967
15373,9649
15373,12074
15374,30015
15375,6923
15375,22617
15375,7281
15375,25413
15375,5737
15375,14161
15375,4323
15375,17265
15375,15890
15375,24951
15376,28166
15376,19257
15377,27837
15378,35077
15379,30025
15380,25809
15380,9414
15380,30910
15380,2410
15380,16189
15381,10702
15381,2991
15382,34939
15383,13736
15384,27630
15384,15036
15384,11208
15384,31325
15385,35077
15385,5917
15385,18237
15385,30025
15385,20698
15386,23117
15386,27837
15386,27690
15387,23117
15388,7622
15388,1806
15388,11884
15388,3655
15388,10762
15388,35952
15388,2918
15389,24219
15389,11555
15390,24868
15390,24868
15390,34466
15390,13117
15390,23214
15391,34806
15391,33702
15391,17112
15392,9070
15393,18116
15393,9263
15393,35926
15394,16928
15394,10301
15394,9370
15394,25892
15394,21742
15395,17028
15395,25069
15395,6046
15395,26848
15395,7281
15395,14973
15395,23703
15395,20042
15395,24220
15395,3426
15395,603
15395,18663
15395,19353
15395,23430
15395,35494
15395,32064
15396,15197
15396,15721
15396,33904
15396,26342
15396,35198
15396,13731
15397,22494
15397,9877
15397,33358
15397,6098
15397,1383
15397,8881
15397,3603
15398,22131
15398,1717
15398,12401
15399,2667
15399,20339
15399,23627
15399,1986
15399,4826
15399,10326
15400,28771
15400,20355
15400,33893
15401,34138
15401,26342
15401,35870
15401,21728
15402,34991
15402,14307
15402,9820
15402,12320
15402,6990
15402,17296
15402,16041
15402,7601
15402,28864
15402,28968
15402,22
15402,6923
15402,2268
15402,6812
15402,8495
15402,27837
15402,17967
15402,35582
15402,9013
15402,3184
15402,6677
15402,23988
15402,16687
15403,26589
15403,10937
15403,30837
15403,10997
15403,21089
15403,33840
15403,29599
15403,24951
15403,16537
15404,13622
15404,21243
15404,27839
15404,26280
15404,938
15404,3853
15404,7715
15404,581
15404,28302
15405,32808
15405,30897
15405,33228
15405,26985
15405,21746
15405,8163
15405,16592
15405,32249
15405,2476
15405,33022
15405,13093
15405,24129
15405,35582
15405,23117
15405,26492
15405,14941
15405,23998
15405,29065
15405,28102
15405,27837
15405,16186
15405,5372
15405,15887
15405,19684
15405,6831
15405,34752
15405,2188
15406,31369
15406,2604
15406,19336
15407,15330
15407,25486
15407,31518
15408,11108
15409,17454
15410,29627
15410,8144
15410,7655
15410,1251
15410,31369
15410,34752
15410,7210
15411,30025
15412,21478
15413,27837
15413,12802
15413,15313
15414,16259
15415,12658
15415,4362
15415,6891
15415,28735
15415,33488
15416,28458
15416,23421
15417,23117
15418,8144
15418,23117
15418,26890
15418,21478
15418,7210
15418,30212
15418,14941
15418,33006
15418,21183
15418,20768
15418,1733
15418,23998
15418,12801
15418,6923
15418,23405
15418,27017
15419,23689
15420,26890
15420,27837
15420,14054
15421,17265
15421,20768
15421,8295
15421,35804
15421,6447
15421,7470
15421,10258
15421,465
15421,8569
15421,33569
15421,28864
15421,21478
15421,14941
15421,30212
15421,27017
15421,12801
15421,1733
15421,4792
15421,30877
15421,1983
15421,23117
15422,16419
15422,10398
15422,29019
15422,3308
15422,20359
15422,6000
15423,30505
15424,11284
15424,27699
15424,23117
15424,30434
15424,8870
15424,31690
15424,22891
15424,2410
15424,17265
15424,5622
15425,24850
15425,17169
15425,2902
15425,30936
15425,29560
15425,19231
15425,12544
15425,22033
15426,30528
15426,13356
15426,7162
15426,16630
15426,20554
15426,7354
15426,34179
15426,19063
15427,31640
15427,26262
15427,13786
15427,9269
15427,2669
15427,3665
15428,19911
15428,22209
15429,8330
15429,14835
15430,25682
15430,701
15431,28685
15431,33510
15431,3129
15431,27121
15431,13146
15431,781
15432,12591
15432,30742
15432,22336
15432,29527
15432,11892
15433,35926
15433,9263
15433,27837
15433,4792
15433,8144
15434,9438
15435,13943
15435,15232
15435,24581
15435,14159
15435,17553
15435,1455
15436,1813
15436,1160
15436,1251
15436,16806
15436,31369
15437,31322
15438,4362
15438,31690
15438,12658
15439,1251
15439,7330
15439,18321
15439,5600
15440,30505
15441,2268
15441,2410
15441,28500
15441,22430
15441,4117
15441,13786
15441,28458
15442,1641
15442,18824
15443,31673
15443,7210
15444,5563
15444,11284
15445,6812
15446,23405
15446,23828
15446,12347
15446,16072
15446,25693
15446,6812
15446,23437
15447,16072
15447,14941
15447,26762
15447,16400
15447,19612
15447,24139
15448,11115
15449,25133
15450,24742
15450,1329
15450,20549
15450,34282
15450,17397
15450,6424
15450,1875
15450,14876
15450,12178
15450,19537
15450,27926
15451,15865
15451,20754
15451,35282
15452,30505
15452,35926
15452,7620
15452,1938
15452,10747
15452,7330
15452,16360
15452,10793
15452,19806
15452,26890
15453,30025
15454,35582
15454,17967
15454,30527
15455,35652
15455,11854
15455,35529
15455,15985
15455,27954
15455,11378
15455,4323
15456,6812
15457,29547
15457,13149
15457,6716
15457,20551
15458,35926
15458,35121
15458,2410
15458,13327
15458,26376
15458,21478
15458,22915
15459,14941
15459,1625
15460,13717
15460,20067
15461,9918
15461,21478
15461,23117
15462,5255
15463,17265
15463,7210
15463,1733
15463,23117
15463,14353
15463,17708
15464,2279
15464,10460
15464,1786
15464,35096
15464,31536
15464,16224
15464,27432
15464,17219
15464,33770
15464,6511
15464,5566
15464,31274
15464,13745
15464,6652
15465,26908
15466,15487
15467,27993
15467,31586
15468,19336
15468,9263
15468,35926
15468,8144
15468,7330
15468,18427
15469,9263
15469,30505
15469,12347
15469,14621
15469,22139
15470,18237
15470,16248
15470,7345
15470,12137
15471,24802
15472,30118
15472,27620
15473,696
15473,11923
15473,31823
15473,18525
15473,23759
15474,17708
15474,5444
15474,25962
15474,23275
15474,26614
15475,25634
15475,15233
15475,34620
15475,10806
15476,23117
15476,10389
15476,1733
15476,17265
15476,21478
15477,26972
15478,29627
15478,26890
15479,13036
15479,7308
15480,12347
15480,1251
15480,18480
15481,6424
15481,18592
15481,16491
15481,11232
15481,35077
15482,31504
15483,7391
15483,21302
15483,32012
15483,29567
15483,23484
15483,29505
15483,28151
15484,22014
15484,8144
15484,28758
15484,31369
15484,1460
15484,19586
15484,27228
15484,7655
15484,27837
15484,33281
15484,20110
15484,25820
15485,27837
15485,35077
15486,2268
15487,28500
15487,21680
15488,997
15488,16482
15488,22064
15488,7513
15489,7601
15489,9536
15489,10746
15489,27837
15490,9563
15490,10612
15490,29734
15490,7798
15490,10367
15490,11770
15490,8236
15491,23117
15492,22828
15492,3542
15492,12305
15492,18455
15492,24224
15492,14368
15492,1048
15492,34456
15492,9225
15493,24634
15493,30025
15493,34215
15493,27755
15493,10614
15494,26376
15495,18480
15495,12347
15496,24775
15496,835
15496,20613
15496,30885
15496,17659
15496,34168
15496,17467
15496,7977
15496,4577
15497,30505
15498,31779
15498,24198
15498,29924
15499,12658
15499,11593
15499,31690
15499,15268
15499,33228
15499,1882
15500,18507
15500,16289
15500,16944
15500,14566
15500,11622
15500,11375
15500,3026
15500,9991
15500,2211
15500,18237
15500,24742
15500,13786
15500,17612
15501,3535
15501,1251
15501,35077
15501,7330
15501,11634
15501,27358
15501,20698
15502,2653
15502,12176
15502,13460
15503,17517
15504,12347
15504,6497
15505,19021
15505,27690
15505,6908
15505,6812
15506,11834
15506,12333
15507,14522
15508,272
15508,17537
15508,35077
15508,16407
15508,2268
15508,13786
15508,14290
15509,7601
15509,17077
15510,1359
15510,7990
15510,26890
15511,34389
15512,26938
15512,31810
15512,18593
15512,35926
15512,27727
15513,30140
15513,9263
15513,32902
15513,27222
15513,32551
15513,15643
15513,18077
15513,26036
15513,14564
15513,24452
15513,26285
15513,27641
15513,17311
15513,25423
15513,10116
15513,9677
15513,15723
15513,24552
15513,18069
15513,30513
15514,13357
15514,26251
15514,18849
15514,9461
15514,30578
15514,18279
15515,26376
15515,32262
15515,34465
15515,30164
15515,3946
15516,12801
15516,14941
15516,26376
15516,21478
15516,20741
15516,31369
15516,14161
15516,35121
15517,176
15518,29087
15519,7128
15519,15215
15519,2410
15519,21487
15519,33281
15519,10340
15519,25057
15519,13751
15520,10439
15521,30332
15521,22049
15521,10409
15522,7946
15523,30505
15524,26434
15525,18658
15525,1005
15526,15303
15526,1399
15526,429
15526,848
15526,7410
15526,26363
15526,7242
15527,26594
15527,21166
15527,30903
15527,11314
15528,10401
15528,6249
15528,22855
15528,18127
15528,22160
15528,5271
15529,13905
15529,7880
15529,30663
15529,24797
15529,18504
15530,35855
15530,5407
15530,30431
15530,28500
15531,21478
15531,30025
15531,7210
15532,21643
15532,27851
15532,278
15532,17629
15533,1251
15533,33663
15534,2895
15534,22775
15534,1625
15535,26376
15535,35121
15536,20597
15536,22859
15536,8739
15537,18586
15537,28864
15537,12801
15537,6923
15537,14941
15537,27837
15538,17751
15538,30753
15538,8430
15538,15327
15539,12347
15539,7930
15539,16694
15539,15635
15539,4130
15540,25258
15540,2410
15540,35722
15540,24048
15540,32420
15540,6665
15540,7330
15540,35077
15540,1251
15541,32934
15541,29893
15541,507
15541,30020
15541,4792
15542,27690
15542,1938
15543,28458
15543,5699
15544,7210
15545,16321
15545,3386
15545,15679
15545,23763
15545,30377
15545,24820
15545,23868
15545,7269
15545,10310
15545,15215
15546,28500
15547,7220
15547,29605
15547,19868
15548,10987
15548,15806
15549,434
15549,1329
15549,10747
15549,35246
15549,7594
15550,12777
15550,11495
15550,18032
15550,25461
15551,21082
15551,28475
15551,4702
15552,15539
15552,6355
15552,27040
15553,28612
15553,15066
15554,4491
15555,23117
15556,24321
15556,17475
15556,6094
15556,14038
15557,26388
15557,24951
15557,27333
15557,16482
15558,16082
15558,13179
15558,5471
15558,8537
15558,27538
15559,18090
15559,12801
15559,35349
15559,24300
15559,11676
15560,352
15560,23764
15560,14448
15560,15568
15560,31980
15560,16652
15560,22508
15560,20526
15561,21785
15561,18029
15561,459
15562,6280
15562,12810
15562,18646
15562,34256
15562,11010
15562,3259
15562,28500
15563,21833
15563,16521
15563,11185
15563,2291
15563,28041
15563,8821
15564,28241
15565,18815
15565,6315
15565,11584
15565,5863
15565,12897
15566,23117
15567,23117
15568,25112
15568,4792
15569,14157
15569,19868
15569,16041
15569,23828
15569,28968
15569,8208
15570,34202
15570,28081
15570,35077
15570,6812
15570,2484
15570,15309
15570,9442
15571,6923
15571,7210
15571,21478
15572,6812
15573,34446
15573,30431
15573,509
15573,19469
15573,4500
15573,28834
15573,6812
15573,1938
15573,27690
15573,13786
15574,5943
15574,9263
15574,22302
15574,27692
15575,23794
15575,23512
15575,22404
15575,26732
15575,27862
15576,15589
15577,16189
15578,27837
15578,14941
15579,33558
15579,28458
15579,7330
15579,1097
15579,16189
15580,26535
15580,13786
15580,10912
15580,17865
15580,21962
15580,3752
15581,15890
15581,17085
15581,13786
15581,26376
15581,4470
15581,11634
15581,35722
15581,27228
15581,30025
15581,7330
15581,8508
15582,1251
15583,23828
15583,13900
15583,5048
15583,21307
15584,5460
15585,16216
15585,12713
15585,12401
15585,1717
15585,33502
15585,34708
15585,35749
15586,21033
15586,23221
15586,10971
15587,459
15587,2268
15587,27839
15588,8569
15588,17265
15588,1160
15588,23344
15588,4362
15588,4792
15588,34676
15588,28757
15588,28864
15588,12801
15589,17265
15589,22891
15589,31369
15589,26422
15589,35722
15589,139
15589,1251
15590,33437
15591,33075
15591,14624
15591,34676
15592,18086
15592,719
15592,13786
15592,17765
15592,18237
15592,15130
15592,33893
15592,12401
15592,1717
15593,29295
15593,31690
15593,2410
15593,27382
15594,19586
15594,32307
15595,31369
15596,30025
15597,9263
15597,20000
15598,10473
15598,32346
15598,7734
15598,5491
15598,27704
15598,19985
15598,35631
15598,22523
15598,27233
15598,13302
15598,24716
15598,25554
15599,17392
15599,13589
15599,3976
15599,27477
15599,5111
15599,8238
15599,493
15599,28524
15599,26177
15599,19843
15599,7587
15600,30505
15600,6812
15600,21381
15600,5635
15601,6812
15602,10699
15603,20110
15603,3041
15603,11316
15603,20488
15603,18427
15603,13087
15603,7330
15603,1251
15603,31369
15603,1154
15603,22014
15603,17940
15604,33649
15604,27653
15604,9409
15605,13717
15605,25611
15605,32912
15605,15195
15605,26543
15606,9643
15606,30709
15607,29147
15607,15960
15607,23457
15607,31078
15607,24012
15607,26252
15607,7565
15608,30431
15608,6812
15608,6908
15608,19780
15608,19806
15609,10136
15610,17265
15610,10042
15610,2361
15610,22891
15611,27837
15611,31909
15611,21478
15612,13786
15613,16873
15613,14315
15613,12658
15614,32041
15615,34587
15615,31917
15615,18385
15615,14810
15615,16625
15615,26851
15615,10756
15615,25409
15615,654
15615,26170
15615,3251
15615,160
15616,15335
15616,29147
15616,12526
15616,7449
15616,14315
15617,17940
15618,27659
15618,26434
15618,19062
15619,34278
15619,29938
15619,30200
15619,2279
15619,21344
15619,13544
15620,30025
15621,27839
15621,7330
15621,22014
15622,15700
15622,14354
15622,3939
15622,2541
15622,4737
15622,12256
15622,31586
15622,5259
15622,15162
15622,5886
15622,7463
15622,4034
15622,4327
15622,24906
15622,6301
15622,27867
15623,221
15623,5604
15623,35926
15623,16730
15623,1777
15623,7210
15623,23141
15623,9263
15623,23117
15623,2147
15624,23602
15625,35121
15625,15327
15625,24719
15625,35926
15625,22473
15625,29300
15626,1938
15627,21360
15627,6923
15627,14941
15628,1251
15628,30025
15628,10757
15629,6812
15630,32088
15630,2302
15630,26957
15630,6406
15630,24278
15630,3533
15630,15854
15630,30431
15630,28500
15630,2634
15630,979
15631,24881
15631,30541
15631,1906
15631,13686
15631,13316
15631,11224
15631,21853
15631,3392
15631,27335
15632,23117
15632,34682
15632,142
15632,11686
15632,23602
15632,9263
15632,1329
15633,11983
15633,34913
15633,16818
15633,27780
15633,394
15634,17813
15634,30541
15634,14960
15634,10944
15634,5743
15634,3616
15634,31768
15634,20850
15634,27903
15635,17967
15635,28968
15635,18351
15635,6003
15635,10591
15636,13087
15636,27690
15636,35926
15636,9263
15636,27837
15636,23506
15637,31015
15637,18798
15637,22405
15637,8520
15637,14626
15638,18658
15639,5607
15639,7601
15639,14157
15639,8144
15639,6812
15639,35926
15639,9263
15639,27837
15639,7565
15639,19780
15640,20722
15640,6812
15641,27690
15642,30505
15643,6798
15643,27839
15643,29147
15643,7729
15643,18215
15644,23777
15644,14493
15644,24473
15644,3940
15645,28968
15645,20687
15645,3882
15646,2268
15646,2003
15646,35077
15646,16659
15647,459
15647,5460
15647,17311
15648,1160
15648,15729
15649,6923
15649,14941
15649,22638
15649,34389
15649,23405
15650,13241
15650,16833
15651,31485
15652,23828
15652,34805
15652,26477
15652,16041
15652,28968
15652,27070
15653,27837
15654,13786
15654,14290
15654,2567
15654,27913
15655,28902
15655,18601
15656,459
15656,10204
15656,14625
15657,17645
15657,1995
15657,14205
15657,29349
15657,21614
15657,18571
15657,6046
15657,7856
15657,27598
15657,28208
15657,25913
15658,9301
15658,3733
15658,30025
15658,31766
15658,4999
15658,11673
15658,29652
15659,13327
15659,34011
15659,27922
15659,3654
15659,24272
15659,18427
15659,1154
15659,1251
15659,34334
15659,6799
15659,20113
15659,29092
15659,15626
15659,1983
15659,22770
15659,23117
15660,27835
15660,20880
15661,6812
15662,434
15663,14394
15663,1251
15663,14948
15663,23852
15663,12929
15663,19611
15663,6077
15663,4555
