CompId,供应商,注册资金,成立日期,所属地区,参保人数,企业类型,投资主体,上市与否
22860,重庆华辉涂料有限公司,2000,23,500000,245,2,3,3
22861,芜湖春风新材料有限公司,1500,11,340200,61,2,3,3
22862,扬州天富龙汽车内饰纤维有限公司,36000,13,321000,373,1,3,2
22863,武汉博奇装饰布有限公司,3720,21,420100,182,2,3,3
22864,江苏艾文德悦达汽车内饰有限责任公司,9705,17,320900,95,2,2,3
22865,宁波市阳光汽车配件有限公司,5000,23,330200,247,2,3,3
22866,无锡市九昌精密机械科技有限公司,200,12,320200,16,2,3,3
22867,山东东宇工程机械有限公司,2720,15,370800,0,2,3,3
22868,珠海市麦斯优联模具有限公司,2667,16,440400,0,2,3,3
22869,河北前锋机器有限责任公司,3735,18,131000,130,2,3,3
22870,常州博朗凯德织物有限公司,258,17,320400,5,2,3,3
22871,上海申达股份有限公司,110797,35,310000,54,1,3,1
22872,宏达高科控股股份有限公司,17676,25,330400,337,1,3,1
22873,瑞安市李尔汽车面料有限公司,2145,14,330300,1,2,2,3
22874,上海玉城高分子材料股份有限公司,1200,20,310000,77,1,3,2
22875,苏州银羊新材料股份有限公司,6000,14,320500,24,1,3,2
22876,保定市屹马汽车配件制造有限公司,5000,21,130600,295,2,3,3
22877,瑞安市吉泰汽车零部件有限公司,680,9,330300,22,2,3,3
22878,浙江润锦汽车科技有限公司,1000,15,330300,22,2,3,3
22879,保定中达铸造有限公司,280,21,130600,194,2,3,3
22880,北京昆塔科技有限公司,500,19,110000,26,2,3,3
22881,宁波市光亚汽车配件有限公司,400,17,330200,135,2,3,3
22882,大连海纳新能源汽车零部件制造有限公司,1000,13,210200,3,2,3,3
22883,浙江卡韦德新能源科技有限公司,500,11,330300,48,2,3,3
22884,易士登工业金属制造（上海）有限公司,3575,19,310000,99,2,2,3
22885,河北君晖汽车座椅有限责任公司,300,9,130500,0,2,3,3
22886,成都国弘汽车内饰件有限责任公司,300,21,510100,104,2,3,3
22887,山东阳光泰利科技有限公司,3000,12,370700,182,2,3,3
22888,宁国市正道橡塑零部件有限公司,2000,17,341800,240,2,3,3
22889,青岛双丰散热器有限公司,500,18,370200,75,2,3,3
22890,无锡共成金属有限公司,7150,19,320200,337,2,2,3
22891,天津开发区精锐精密模具有限公司,1000,18,120000,58,2,3,3
22892,长春大东集团有限公司,2000,18,220100,30,2,3,3
22893,丽水市信毅单向器有限公司,1300,26,331100,82,2,3,3
22894,景县勃琳液压管路有限公司,750,11,131100,0,2,3,3
22895,方大特钢科技股份有限公司,233180,23,360100,5680,1,3,1
22896,徐州市全球通精密钢管有限公司,1000,14,320300,170,2,3,3
22897,宁波市镇海金腾电器有限公司,208,22,330200,57,2,3,3
22898,山西中晋工业机械有限公司,800,26,141000,60,1,3,2
22899,日照市七星汽车部件有限公司,6000,12,371100,152,2,3,3
22900,南平市建阳区汽车锻压件厂,2000,26,350700,296,1,3,2
22901,苏州震科汽车部件有限公司,1000,16,320500,27,2,3,3
22902,河北普泰机械制造有限公司,1328,18,131100,0,2,3,3
22903,陕西重汽专用汽车有限公司,2010,21,610100,328,2,3,3
22904,苏州国华汽车配件制造有限公司,100,13,320500,2,2,3,3
22905,沧州永兴铸业有限公司,161,17,130900,0,2,3,3
22906,青岛亚太交通设备有限公司,180,17,370200,39,2,3,3
22907,托普拉精密紧固件（常州）有限公司,8500,11,320400,134,2,2,3
22908,苏州友汇五金工业有限公司,5791,25,320500,166,2,2,3
22909,大地熊（苏州）磁铁有限公司,1298,19,320500,51,2,3,3
22910,常州市惠宇电器有限公司,1580,41,320400,65,2,3,3
22911,苏州恒达塑料工业有限公司,1300,20,320500,177,2,3,3
22912,无锡市军艳橡塑有限公司,1000,18,320200,8,2,3,3
22913,常州费舍尔电子科技有限公司,500,15,320400,16,2,3,3
22914,山东能人精密机械配件有限公司,300,6,371500,0,2,3,3
22915,江苏瑞春标准件有限公司,1000,8,321300,3,2,3,3
22916,苏州全鑫汽车配件有限公司,500,10,320500,16,2,3,3
22917,上海宇金机电科技有限公司,100,18,310000,12,2,3,3
22918,东莞市创辉电子科技有限公司,50,12,441900,2,2,3,3
22919,河北鑫东瑞合金材料科技有限公司,1000,13,130100,23,2,3,3
22920,宁波瑞尔汽车零部件有限公司,1000,15,330200,69,2,3,3
22921,宁海县益群精密模具制造有限公司,80,23,330200,37,2,3,3
22922,山东昇阳精密机械有限公司,1991,11,370500,25,2,3,3
22923,舟山市恒顺密封件有限公司,350,19,330900,54,2,3,3
22924,辽宁科大物联科技有限公司,4050,9,210300,13,2,3,3
22925,玉环市汇鑫机械有限公司,1000,19,331000,221,2,3,3
22926,湖南易通汽车配件科技发展有限公司,2000,20,430100,58,2,3,3
22927,上海楹裕电子有限公司,900,30,310000,144,2,2,3
22928,莫莱特线束（厦门）有限公司,1072,9,350200,73,2,2,3
22929,芜湖卓越线束系统有限公司,3200,16,340200,98,2,3,3
22930,舟山市欣鑫汽车内饰件有限公司,300,18,330900,31,2,3,3
22931,合肥冠信通电线电缆有限公司,500,9,340100,1,2,3,3
22932,广州安费诺诚信软性电路有限公司,1787,17,440100,440,2,2,3
22933,广东维锐科技股份有限公司,2000,11,441900,47,1,3,2
22934,河北士达齿轮有限责任公司,3000,24,130900,135,2,3,3
22935,江西森阳科技股份有限公司,6000,15,360700,168,1,3,2
22936,台州德尔福汽车部件有限公司,2000,13,331000,1,2,3,3
22937,佛山市丰富汽配有限公司,15730,22,440600,1307,2,2,3
22938,重庆驰宇机械制造有限责任公司,126,26,500000,39,2,3,3
22939,重庆科发表面处理有限责任公司,800,27,500000,8,2,3,3
22940,上海多利汽车配件有限公司,10000,30,310000,47,2,3,3
22941,厦门宇龙实业投资有限公司,5000,14,350200,0,2,3,3
22942,安徽省金阳铸造有限公司,118,19,341100,15,2,3,3
22943,扬中市华日密封件有限公司,200,14,321100,95,2,3,3
22944,温岭市欧普电机有限公司,2880,23,331000,110,1,3,2
22945,绵阳新晨动力机械有限公司,71500,24,510700,653,2,2,3
22946,常州市米塔尔弹簧有限公司,50,8,320400,5,2,3,3
22947,嘉兴依相动力科技有限公司,1200,8,330400,27,2,3,3
22948,重庆渝通机械有限公司,148,22,500000,108,2,3,3
22949,四川省和越气压减震器有限责任公司,6600,10,510100,1,2,3,3
22950,茌平双丰热交换器有限公司,500,19,371500,14,2,3,3
22951,临海市奇升橡塑制品有限公司,50,23,331000,109,2,3,3
22952,玉环县华意汽车部件有限公司,108,19,331000,0,2,3,3
22953,杭州乐荣电线电器有限公司,81152,26,330100,397,2,2,3
22954,湖南江滨机器（集团）有限责任公司,28800,37,430300,1018,2,1,3
22955,立洲（青岛）五金弹簧有限公司,993,21,370200,62,2,3,3
22956,福鼎张氏汽摩氧化有限公司,50,7,350900,0,2,3,3
22957,诸暨市通机弹簧厂,10,22,330600,20,3,3,3
22958,海兴中盛弹簧有限公司,360,13,130900,10,2,3,3
22959,宁波敏纳模具科技有限公司,200,4,330200,15,2,3,3
22960,浙江明峰弹簧有限公司,1500,23,330600,6,2,3,3
22961,西安隆源热技术有限公司,1000,7,610100,49,2,3,3
22962,陕西通力专用汽车有限责任公司,65000,20,610300,807,2,1,3
22963,上海塑泰新材料科技有限公司,500,11,310000,3,2,3,3
22964,北京瑞汀斯达紧固系统有限公司,200,11,110000,142,2,3,3
22965,河北裕洋汽车零部件有限公司,300,8,130500,0,2,3,3
22966,芜湖博莱瑞汽车部件有限公司,500,10,340200,55,2,3,3
22967,东莞市恒真彩五金制品有限公司,100,5,441900,7,2,3,3
22968,深圳市合盛航精密科技有限公司,1000,7,440300,0,2,3,3
22969,常州市宝特精密电机有限公司,66,26,320400,0,2,3,3
22970,济南轻骑发动机有限公司,30000,22,370100,0,2,3,3
22971,上海爱瑞德股份有限公司,10000,22,310000,18,1,3,2
22972,沈阳玄潭汽车部件有限公司,4661,20,210100,175,2,2,3
22973,宇科塑料（厦门）有限公司,3932,27,350200,204,2,2,3
22974,大连巍霖实业有限公司,1000,10,210200,0,2,3,3
22975,沈阳航天三菱汽车发动机制造有限公司,73825,25,210100,1325,2,2,3
22976,深圳市中创镁工程技术有限公司,3000,8,440300,0,2,3,3
22977,丹东市东发压铸有限公司,616,19,210600,52,2,3,3
22978,大连西西爱丝汽车部件有限公司,100,14,210200,83,2,3,3
22979,大连渤海橡胶塑料有限公司,500,38,210200,73,2,3,3
22980,鞍山海咯尔装备制造股份有限公司,14000,8,210300,5,1,3,2
22981,厦门亨东制动系统有限公司,3575,20,350200,281,2,2,3
22982,厦门才茂通信科技有限公司,2058,14,350200,46,2,3,3
22983,福建捷泰工业科技股份有限公司,1800,20,350100,40,1,3,2
22984,宁波玛仕电磁科技有限公司,1000,9,330200,23,2,3,3
22985,壹胜百模具（北京）有限公司,1159,26,110000,97,2,2,3
22986,东莞市竞跃电子有限公司,5000,17,441900,119,2,3,3
22987,北京朗第伦索汽车燃气系统有限公司,1859,17,110000,9,2,2,3
22988,苏州英豪精密塑胶模具有限公司,3575,12,320500,32,2,2,3
22989,江苏摩臣智联科技股份有限公司,8000,5,320900,8,2,3,3
22990,重庆协益塑胶有限责任公司,30,13,500000,43,2,3,3
22991,隆芝耀（浙江）新材料科技有限公司,3000,5,330500,22,2,3,3
22992,源展电子科技（昆山）有限公司,5000,11,320500,406,2,3,3
22993,合肥雄强数控科技有限公司,500,8,340100,0,2,3,3
22994,北京华北轻合金有限公司,4603,12,110000,50,2,3,3
22995,安徽省华晟塑胶股份有限公司,1150,15,341800,112,1,3,2
22996,安徽泰和橡塑制品有限公司,500,11,341800,26,2,3,3
22997,凯迪思科技股份有限公司,20000,22,110000,0,1,3,2
22998,安徽天瑞精密汽车零部件有限公司,510,15,341500,71,2,3,3
22999,温州市豪晟汽配有限公司,50,17,330300,7,2,3,3
23000,武汉北华伟业机械制造有限公司,501,11,420100,35,2,3,3
23001,湖北美标汽车制冷系统有限公司,7500,19,421000,392,2,3,3
23002,滁州市庆福机电制造有限公司,200,16,341100,0,2,3,3
23003,安庆市枞江汽车部件制造有限公司,1423,17,340700,50,2,3,3
23004,安庆安簧汽车零部件有限公司,7957,20,340800,495,2,3,3
23005,成都市科恒塑胶有限责任公司,100,22,510100,0,2,3,3
23006,上海汽车电驱动有限公司,29388,12,310000,479,2,3,3
23007,宝利根（成都）精密模塑有限公司,4751,22,510100,13,2,2,3
23008,河北兴林车身制造集团有限公司,5000,24,130900,351,2,3,3
23009,深州市恒泰汽车配件有限公司,1000,16,131100,10,2,3,3
23010,邢台市龙滨橡塑制品有限公司,1000,20,130500,39,2,3,3
23011,湖南晓光汽车模具有限公司,5000,16,430100,497,2,3,3
23012,保定万驰传动系统制造有限公司,9950,10,130600,6,2,3,3
23013,石家庄市东华特种型材厂,50,30,130100,52,3,3,3
23014,清河县万丰汽车零部件有限公司,500,16,130500,5,2,3,3
23015,湖北艾克尔工程塑料零部件制造有限公司,408,13,420100,20,2,2,3
23016,苏州捷纳特精密科技有限公司,800,6,320500,3,2,3,3
23017,无锡甲一电子科技有限公司,501,9,320200,12,2,3,3
23018,郑州翎羽新材料有限公司,4478,12,410100,33,2,3,3
23019,郑州科利电子有限公司,200,22,410100,12,2,3,3
23020,新乡市长岭金属制品有限公司,2000,13,410700,5,2,3,3
23021,新乡市鑫丰传感净化技术有限公司,100,10,410700,6,2,3,3
23022,开封市贝尔汽车部件有限公司,500,7,410200,63,2,3,3
23023,鹤壁市天丰电器有限公司,500,18,410600,15,2,3,3
23024,河北省清河县九洲软轴胶管有限公司,50,26,130500,4,2,3,3
23025,河北宏安汽摩配件有限公司,500,23,130500,10,2,3,3
23026,河北东劲液压橡塑制品有限公司,19000,17,131100,71,2,3,3
23027,长春市力众模具制造有限公司,1000,21,220100,153,2,3,3
23028,武汉方元汽车部件制造有限公司,2000,5,420100,2,2,3,3
23029,东莞赛诺高德蚀刻科技有限公司,3631,5,441900,249,2,3,3
23030,宁波博门汽车零部件有限公司,150,16,330200,8,2,3,3
23031,宏立至信麦格纳汽车座椅（重庆）有限公司,8300,6,500000,112,2,2,3
23032,宏立至信麦格纳汽车座椅（哈尔滨）有限公司,3500,12,230100,0,2,2,3
23033,麦格纳汽车闭锁系统集成（昆山）有限公司,71,5,320500,284,2,2,3
23034,长沙卡斯马汽车系统有限公司,28600,11,430100,174,2,2,3
23035,天津丰田纺汽车部件有限公司,8437,18,120000,157,2,2,3
23036,清河县环宇汽车零部件制造有限公司,50,15,130500,5,2,3,3
23037,汉高股份有限公司,30929,28,310000,648,1,2,2
23038,波士胶（上海）管理有限公司,20777,10,310000,143,2,2,3
23039,旭化成塑料（上海）有限公司,1573,20,310000,73,2,2,3
23040,东莞精刻电子有限公司,643,17,441900,23,2,2,3
23041,无锡电装汽车部件有限公司,16445,17,320200,680,2,2,3
23042,天津富奥电装空调有限公司,8758,19,120000,832,2,2,3
23043,天津电装电机有限公司,25800,26,120000,1308,2,2,3
23044,北京瑞智恒通电子科技有限公司,100,11,110000,1,2,3,3
23045,深圳市爱培科技术股份有限公司,5050,15,440300,0,1,2,2
23046,江苏驰捷汽车部件有限公司,2000,8,321100,0,2,3,3
23047,苏州木星电子有限公司,1500,13,320500,57,2,3,3
23048,啸创企业发展股份有限公司,25696,5,310000,0,1,3,2
23049,佛山关电电子有限公司,500,16,440600,110,2,2,3
23050,永彰汽车电子（杭州）有限公司,71,12,330100,2,2,2,3
23051,浙江嘉奥汽车转向器股份有限公司,500,16,330400,0,1,3,2
23052,上海豪众汽车配件有限公司,500,20,310000,6,2,3,3
23053,太阳社电气（无锡）有限公司,1751,12,320200,42,2,2,3
23054,佛山市南海矽钢铁芯制造有限公司,879,17,440600,422,2,2,3
23055,博山跃进汽车板簧厂,10,24,370300,0,3,3,3
23056,惠州市百思德精密部件有限公司,150,14,441300,37,2,3,3
23057,龙口市精创汽车零部件有限公司,10,5,370600,0,2,3,3
23058,天津天一热处理有限公司,180,25,120000,9,2,3,3
23059,上海洛怡金属制品有限公司,500,24,310000,27,2,3,3
23060,福州光上汽车零部件有限公司,100,12,350100,0,2,3,3
23061,上海庐荃精密机械有限公司,1000,9,310000,5,2,3,3
23062,华英汽车集团有限公司,5000,7,320500,0,2,3,3
23063,上海精元重工机械有限公司,17875,22,310000,2,2,2,3
23064,北京朗禾众鑫真空科技有限公司,1000,18,110000,3,2,3,3
23065,浙江法德利齿轮有限公司,588,12,330700,0,2,3,3
23066,威海原真电子有限公司,858,7,371000,33,2,2,3
23067,南昌市湘赣实业发展有限公司,50,11,360100,0,2,3,3
23068,贵州永红航空机械有限责任公司,26760,33,520100,496,2,3,3
23069,广州力柏电动科技有限公司,21450,12,440100,4,2,2,3
23070,南京冠石科技有限公司,7309,20,320100,380,1,3,1
23071,博山鲁升汽车板簧厂,180,24,370300,0,3,3,3
23072,沈阳金杯恒瑞汽车部件有限公司,2841,16,210100,2,2,1,3
23073,东莞市德欣汽车配件科技有限公司,100,5,441900,1,2,3,3
23074,常熟市德鑫盛精密机械制造有限公司,300,13,320500,40,2,3,3
23075,无锡华坤检测技术服务有限公司,206,10,320200,15,2,3,3
23076,襄阳天一同兴商用车配件有限公司,100,14,420600,4,2,3,3
23077,常州市科力维汽车零部件有限公司,250,16,320400,2,2,3,3
23078,宣城市健龙橡塑密封件有限公司,500,13,341800,22,2,3,3
23079,宁波巨辉数控科技有限公司,100,18,330200,34,2,3,3
23080,北京聚光盈安科技有限公司,3000,21,110000,137,2,3,3
23081,杭州鸿惠科技开发有限公司,200,7,330100,2,2,3,3
23082,诺德投资股份有限公司,173726,33,220100,2,1,3,1
23083,东营辉门机械制造有限公司,800,7,370500,0,2,3,3
23084,沈阳汽车车桥厂,3783,34,210100,0,3,1,3
23085,广州市华泰铝轮毂有限公司,1000,26,440100,1,2,3,3
23086,瑞安市亿兴汽车部件有限公司,1008,18,330300,1,2,3,3
23087,深圳市拓友精密电子有限公司,100,9,440300,13,2,3,3
23088,成都福斯汽车电线有限公司,2000,11,510100,366,2,3,3
23089,淄博市博山国家板簧厂,500,21,370300,35,3,3,3
23090,盘锦中法A9高级润滑油有限公司,770,28,211100,0,2,2,3
23091,成都市天府垫片有限责任公司,1000,23,510100,2,2,3,3
23092,新乡市长城铸钢有限公司,5000,13,410700,137,2,3,3
23093,苏州荣科精密机械有限公司,1000,15,320500,80,2,3,3
23094,山东金光复合材料股份有限公司,2000,12,371400,58,1,3,2
23095,泰州市德林装饰材料有限公司,1680,22,321200,5,2,3,3
23096,厦门福来德汽配有限公司,1000,15,350200,18,2,3,3
23097,长春国富车厢制造有限公司,6305,23,220100,1,2,3,3
23098,南京贝奇工业设计有限公司,500,17,320100,53,2,3,3
23099,保诺塑业（北京）有限公司,1000,13,110000,38,2,3,3
23100,鑫磊压缩机股份有限公司,11789,15,331000,993,1,3,2
23101,厦门可力得机电有限公司,100,5,350200,2,2,3,3
23102,成都思尔特机器人科技有限公司,1000,12,510100,74,2,3,3
23103,天奇自动化工程股份有限公司,37929,25,320200,639,1,3,1
23104,济南恒瑞金试验机有限公司,800,16,370100,29,2,3,3
23105,苏州快捷自动化设备有限公司,2200,18,320500,85,2,3,3
23106,优华劳斯汽车系统（上海）有限公司,3575,17,310000,17,2,2,3
23107,武汉市运发汽配制造有限公司,85,33,420100,1,2,3,3
23108,长春古河汽车线束有限公司,7923,18,220100,1,2,2,3
23109,南京华洋电气有限公司,3098,31,320100,129,2,2,3
23110,苏州华广电通有限公司,4934,19,320500,106,2,3,3
23111,常州瑞高汽车配件有限公司,2940,17,320400,234,2,2,3
23112,青岛海岛橡胶密封件有限公司,50,17,370200,0,2,3,3
23113,福建莱克石化有限公司,5510,20,350500,119,2,3,3
23114,上海敏丰精密机械有限公司,100,10,310000,10,2,3,3
23115,上海喆瑞铸造科技有限公司,100,11,310000,2,2,3,3
23116,重庆市巨华机械制造有限公司,109,21,500000,57,2,3,3
23117,山东瑞泰新材料科技有限公司,2000,11,370300,96,2,3,3
23118,苏州荣威科技有限公司,200,15,320500,0,2,3,3
23119,丹阳市东洲汽车配件厂,40,15,321100,0,3,3,3
23120,浙江鼎耀新材料科技有限公司,1000,10,330700,2,2,3,3
23121,西安华泰汽车座椅有限责任公司,1690,23,610100,0,2,3,3
23122,宁波双圆不锈钢制品有限公司,600,47,330200,29,2,3,3
23123,申雅密封件（淮安）有限公司,1100,18,320800,0,2,3,3
23124,宁海县兴兴塑胶有限公司,50,17,330200,6,2,3,3
23125,杭州大禹机械有限公司,500,19,330100,175,2,3,3
23126,上海华丰车用工具厂,40,28,310000,0,3,3,3
23127,厦门玉柴发动机有限公司,3800,15,350200,5,2,3,3
23128,玉林市嘉德机械有限公司,14615,19,450900,408,1,3,2
23129,成都圣三强铁路配件有限公司,431,31,510100,66,2,3,3
23130,永康市广园汽车配件有限公司,60,13,330700,0,2,3,3
23131,温州市浩洋育龙汽车零配件有限公司,300,5,330300,14,2,3,3
23132,随州市万鑫专用汽车部件有限公司,100,18,421300,0,2,3,3
23133,嘉善华通复合轴承有限公司,200,21,330400,48,2,3,3
23134,武汉华升源模具有限责任公司,400,8,420100,16,2,3,3
23135,宁波市鄞州亿特机械有限公司,120,14,330200,27,2,3,3
23136,深圳市万匠智合快速成型技术有限公司,50,12,440300,7,2,3,3
23137,梁山宝通汽车配件制造有限公司,550,20,370800,0,2,3,3
23138,上海北狮汽车部件有限公司,1000,11,310000,0,2,3,3
23139,武汉市龙泰汽车用品有限公司,500,18,420100,0,2,3,3
23140,宁波市鄞州福达皮塑饰件厂,21,18,330200,0,3,3,3
23141,无锡市勤涛通用设备有限公司,51,15,320200,18,2,3,3
23142,厦门市模敦模具有限公司,200,13,350200,48,2,3,3
23143,长春成云橡塑制品有限公司,50,21,220100,0,2,3,3
23144,北京长征天民高科技有限公司,10000,21,110000,362,2,3,3
23145,武汉思瑞法机器人制造有限公司,1568,8,420100,24,2,3,3
23146,宁波骏达汽车配件制造有限公司,1429,21,330200,48,2,3,3
23147,泊头市圣明汽车配件有限公司,10,14,130900,0,2,3,3
23148,沈阳阿尔发增压器制造有限公司,50,18,210100,1,2,3,3
23149,哈尔滨汇隆汽车箱桥有限公司,1200,21,230100,0,2,3,3
23150,重庆宏禾祥汽车零部件有限公司,500,5,500000,0,2,3,3
23151,弗莱克斯菲柏（东莞）橡胶制品有限公司,500,12,441900,440,2,2,3
23152,南京孚凯斯密封系统有限公司,51,13,320100,0,2,3,3
23153,鞍山市钜丰弹簧制造有限公司,50,20,210300,0,2,3,3
23154,新疆八钢板簧有限公司,6562,25,650100,30,2,3,3
23155,西峡县良帆冲压件有限公司,2000,12,411300,22,2,3,3
23156,宁波市镇海有色金属轧钢厂,50,23,330200,18,3,3,3
23157,昆山合德欣精密模具有限公司,500,12,320500,28,2,3,3
23158,嘉兴柏慕机电有限公司,100,9,330400,8,2,3,3
23159,湖北希翼滤清器股份有限公司,1010,30,420300,1,1,3,2
23160,广州博阳自动化设备有限公司,200,6,440100,0,2,3,3
23161,湖北迈若珂科技有限公司,500,6,420100,0,2,3,3
23162,河南开开特星光锁系统有限公司,600,6,410700,0,2,3,3
23163,武汉神光模塑有限公司,7000,26,420100,0,2,3,3
23164,上海润汐肯汽车配件有限公司,30,23,310000,2,2,3,3
23165,上海鼎众汽车零部件有限公司,50,19,310000,11,2,3,3
23166,烟台聚氨酯橡塑制品厂,22,34,370600,0,3,1,3
23167,上海华新汽车橡塑制品有限公司,2800,29,310000,0,2,2,3
23168,沧州凯创塑胶制品有限责任公司,50,17,130900,2,2,3,3
23169,无锡海菲焊接设备有限公司,1000,13,320200,50,2,3,3
23170,昆山嘉斯特自动化技术有限公司,200,9,320500,5,2,3,3
23171,上海西利嘉真空设备制造有限公司,100,19,310000,27,2,3,3
23172,沧州埃菲特制动系统有限公司,1200,7,130900,3,2,3,3
23173,山东文峰集团有限公司,1188,16,371000,37,2,3,3
23174,济南晶恒电子有限责任公司,615,25,370100,535,2,3,3
23175,深圳市一盏樽实业有限公司,500,10,440300,0,2,3,3
23176,浙江联大力普光电有限公司,1680,11,330300,19,2,3,3
23177,长春市朝阳区兴盛模具厂,1,29,220100,0,3,3,3
23178,杭州萧山大隆机械配件厂,10,25,330100,2,3,3,3
23179,苏州金塑美注塑科技有限公司,50,8,320500,6,2,3,3
23180,重庆有孚金属材料有限公司,300,21,500000,0,2,3,3
23181,天台豪伦塑模有限公司,60,9,331000,0,2,3,3
23182,江苏振兴车灯有限公司,3168,17,321100,7,2,3,3
23183,泉州市宏利达橡塑制品有限公司,1465,22,350500,0,2,2,3
23184,澳晨浩（天津）科技有限公司,300,13,120000,0,2,3,3
23185,东莞市盛雄激光设备有限公司,5100,14,441900,191,1,3,2
23186,奥福尼斯（上海）贸易有限公司,460,15,310000,13,2,2,3
23187,哈尔滨岛田大鹏工业有限公司,3097,17,230100,309,1,3,2
23188,上海准时汽车配件有限公司,50,20,310000,0,2,3,3
23189,重庆黎明汽车配件有限公司,210,17,500000,0,2,3,3
23190,青州沅泉汽车配件有限公司,50,13,370700,0,2,3,3
23191,宁波市鄞州横溪福兴汽配厂,10,9,330200,1,3,3,3
23192,宁波市镇海成业机械附件厂,35,21,330200,15,3,3,3
23193,宁波金鹏高强度紧固件有限公司,1000,19,330200,25,2,3,3
23194,北京精卫全能科技有限公司,50,20,110000,0,2,3,3
23195,芜湖瑞兴汽车部件有限责任公司,1000,14,340200,0,2,3,3
23196,展迅汽车饰件（常州）有限公司,100,4,320400,0,2,3,3
23197,长沙欧冠机电科技有限公司,50,10,430100,3,2,3,3
23198,伟巴斯特东熙汽车配件（北京）有限公司,1501,17,110000,0,2,2,3
23199,山东聊城国信汽车附件有限公司,100,18,371500,0,2,3,3
23200,深圳市志胜威电子设备有限公司,1000,16,440300,0,2,3,3
23201,上海诺菲工业智能科技有限公司,1000,11,310000,3,2,3,3
23202,高顶机电（上海）有限公司,500,16,310000,15,2,2,3
23203,景丰鸿泰（北京）科技有限公司,1000,11,110000,12,2,3,3
23204,苏州南舍机电科技有限公司,100,7,320500,0,2,3,3
23205,深圳市华源达汽车配件有限公司,1000,17,440300,0,2,3,3
23206,重庆市亚新机械制造有限责任公司,450,19,500000,27,2,3,3
23207,兴源轮胎集团有限公司,12000,19,370500,1203,2,3,3
23208,湖州亿兴汽车零部件有限公司,6435,16,330500,1,2,2,3
23209,深圳市隆瑞电子有限公司,50,18,440300,26,2,3,3
23210,和纺电子（苏州）有限公司,3088,11,320500,234,2,2,3
23211,聊城力通电池科技有限公司,600,12,371500,0,2,3,3
23212,日精仪器武汉有限公司,13190,11,420100,234,2,2,3
23213,东莞福泽尔电子科技有限公司,6000,15,441900,22,2,3,3
23214,江苏双登集团有限公司,5000,20,321200,0,2,2,3
23215,南通朗银金属制品有限公司,90,8,320600,5,2,3,3
23216,浙江润倍万灵润滑油有限公司,2811,18,330200,51,2,3,3
23217,福耀（长春）巴士玻璃有限公司,3995,18,220100,3,2,3,3
23218,广州市番禺盈力气弹簧制造有限公司,50,21,440100,27,2,3,3
23219,东莞市卓尔达模具有限公司,100,6,441900,92,2,3,3
23220,宁波宇思电器科技有限公司,100,11,330200,17,2,3,3
23221,沧州骏明金属制品有限公司,50,5,130900,0,2,3,3
23222,江阴市马镇北庄铸件厂（普通合伙）,48,38,320200,16,3,3,3
23223,上海阳金机械制造有限公司,200,17,310000,0,2,3,3
23224,北京首钢MA金属有限责任公司,10941,10,110000,49,2,2,3
23225,昆山冰胤包装材料有限公司,100,7,320500,0,2,3,3
23226,深圳思博科机械工程有限公司,358,22,440300,0,2,2,3
23227,泰州市科飞橡塑机械有限公司,1000,18,321200,32,2,3,3
23228,上海朗现机电设备有限公司,50,17,310000,11,2,3,3
23229,上海祈德机电设备有限公司,4000,15,310000,21,2,3,3
23230,凤城市洪波增压器配件有限公司,1500,12,210600,40,2,3,3
23231,广州市全程车辆配件实业有限公司,105,22,440100,8,2,2,3
23232,丹阳市鑫源车业有限公司,1068,29,321100,32,2,3,3
23233,瑞安市金洲汽车配件有限公司,50,8,330300,9,2,3,3
23234,长春博众电气制造有限公司,600,7,220100,46,2,3,3
23235,上海安宝汽车电器有限公司,200,21,310000,0,2,3,3
23236,安庆谢德尔汽车零部件有限公司,9628,16,340800,0,2,2,3
23237,东莞市卡仕邦薄膜材料有限公司,1000,7,441900,28,2,3,3
23238,聊城奥利达汽车轴承有限公司,100,18,371500,0,2,3,3
23239,浙江鼎杰汽车零部件有限公司,500,13,330300,13,2,3,3
23240,泰乙机械（张家港）有限公司,702,21,320500,0,2,3,3
23241,河北昂翼机械制造有限公司,300,8,130500,0,2,3,3
23242,利优比压铸（常州）有限公司,70625,12,320400,6561,2,2,3
23243,深圳市弘利鑫精密金属零件有限公司,50,8,440300,0,2,3,3
23244,上海展迅实业有限公司,50,12,310000,0,2,3,3
23245,河北圣奥汽车零部件有限公司,300,10,130500,3,2,3,3
23246,武汉正丰汽车零部件系统有限责任公司,100,21,420100,10,2,3,3
23247,上海殷华模型有限公司,678,12,310000,13,2,3,3
23248,余姚市协成五金电器有限公司,50,23,330200,0,2,3,3
23249,邢台玉兴密封件有限公司,50,14,130500,0,2,3,3
23250,杭州远视贸易有限公司,300,17,330100,16,2,3,3
23251,无锡富瑞德精密机械有限公司,3900,19,320200,120,1,3,2
23252,重庆泉达机电设备有限公司,100,7,500000,0,2,3,3
23253,沈阳北泰滤清器制造有限责任公司,190,15,210100,4,2,3,3
23254,锦湖（中国）轮胎销售有限公司,194587,16,310000,77,2,2,3
23255,重庆市步隆科技有限公司,100,10,500000,3,2,3,3
23256,芜湖南大汽车工业有限公司,1080,16,340200,0,2,3,3
23257,杭州创佳汽车零部件有限公司,1000,14,330100,2,2,3,3
23258,东莞市尚华电子有限公司,500,10,441900,0,2,3,3
